hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Name,Q3(kvar),P4(kW),Q4(kvar)
1,0.0,191.696,-0.0175615,,0.0,,mongenerator-battery_634,,,
2,0.0,191.72400000000002,0.0162425,,0.0,,mongenerator-battery_634,,,
3,0.0,191.703,-0.00564135,,0.0,,mongenerator-battery_634,,,
4,0.0,191.706,-0.00200323,,0.0,,mongenerator-battery_634,,,
5,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
6,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
7,0.0,-191.708,-3.8510700000000004e-05,,0.0,,mongenerator-battery_634,,,
8,0.0,-191.708,0.00017574,,0.0,,mongenerator-battery_634,,,
9,0.0,-191.708,-0.00018262900000000002,,0.0,,mongenerator-battery_634,,,
10,0.0,191.71200000000002,0.00397706,,0.0,,mongenerator-battery_634,,,
11,0.0,191.72799999999998,0.041030300000000006,,0.0,,mongenerator-battery_634,,,
12,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
13,0.0,-191.708,0.000219275,,0.0,,mongenerator-battery_634,,,
14,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
15,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
16,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
17,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
18,0.0,-191.704,0.00741058,,0.0,,mongenerator-battery_634,,,
19,0.0,-191.709,0.0006879880000000001,,0.0,,mongenerator-battery_634,,,
20,0.0,-191.69799999999998,0.015329599999999999,,0.0,,mongenerator-battery_634,,,
21,0.0,-191.702,0.00487628,,0.0,,mongenerator-battery_634,,,
22,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
23,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
24,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
25,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
26,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
27,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
28,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
29,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
30,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
31,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
32,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
33,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
34,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
35,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
36,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
37,0.0,191.708,-9.444629999999999e-05,,0.0,,mongenerator-battery_634,,,
38,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
39,0.0,191.708,3.92732e-05,,0.0,,mongenerator-battery_634,,,
40,0.0,191.708,0.00100307,,0.0,,mongenerator-battery_634,,,
41,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
42,0.0,-191.708,1.87342e-05,,0.0,,mongenerator-battery_634,,,
43,0.0,-191.708,-4.62804e-05,,0.0,,mongenerator-battery_634,,,
44,0.0,-191.708,8.01074e-05,,0.0,,mongenerator-battery_634,,,
45,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
46,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
47,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
48,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
49,0.0,0.0,0.0,,0.0,,mongenerator-battery_634,,,
