hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Q3(kvar),P4(kW),Q4(kvar),Name
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
191,0.0,-108.867,0.00312069,-109.057,0.00277219,-109.119,0.00433744,0,0,mongenerator-battery_bus_fault
192,0.0,57.6705,0.000530154,57.7571,0.000411371,57.8255,0.00074589,0,0,mongenerator-battery_bus_fault
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
204,0.0,-109.378,-4.65787e-06,-109.376,-5.99901e-06,-108.411,-9.72016e-06,0,0,mongenerator-battery_bus_fault
205,0.0,110.157,0.00243042,110.094,0.00247252,110.352,0.000194014,0,0,mongenerator-battery_bus_fault
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
207,0.0,-97.0321,4.53204e-05,-96.9321,3.49913e-05,-97.238,3.80183e-05,0,0,mongenerator-battery_bus_fault
208,0.0,108.919,-1.24785e-05,108.993,-7.18931e-06,109.222,-9.5983e-06,0,0,mongenerator-battery_bus_fault
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
215,0.0,-108.839,-8.13103e-06,-109.12,-6.06445e-06,-109.139,-7.85444e-06,0,0,mongenerator-battery_bus_fault
216,0.0,82.1551,0.00105015,82.27,0.00025963,82.3526,0.00100033,0,0,mongenerator-battery_bus_fault
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
226,0.0,-97.21,5.88235e-06,-97.3505,3.739e-06,-97.5682,9.42819e-06,0,0,mongenerator-battery_bus_fault
227,0.0,109.701,-2.88311e-05,109.751,-3.22458e-05,110.03,-3.32144e-05,0,0,mongenerator-battery_bus_fault
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
230,0.0,-43.0861,0.000115502,-43.179,0.000152431,-43.2674,-8.33658e-05,0,0,mongenerator-battery_bus_fault
231,0.0,48.0544,0.000539513,48.1386,0.000307937,48.2241,0.000300813,0,0,mongenerator-battery_bus_fault
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
238,0.0,-7.28275,6.36452e-07,-7.21409,3.00907e-08,-7.21523,-4.51564e-08,0,0,mongenerator-battery_bus_fault
239,0.0,-102.893,-6.64149e-05,-101.809,-2.01923e-05,-101.907,-9.97587e-05,0,0,mongenerator-battery_bus_fault
240,0.0,64.7651,0.000382145,64.0877,0.000427439,64.1356,0.000364462,0,0,mongenerator-battery_bus_fault
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
250,0.0,-109.483,-9.48336e-06,-109.646,-1.07018e-05,-108.53,-1.11006e-05,0,0,mongenerator-battery_bus_fault
251,0.0,110.812,-2.84753e-05,111.007,-3.18599e-05,109.791,-2.93966e-05,0,0,mongenerator-battery_bus_fault
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
263,0.0,-76.2727,-2.31238e-06,-75.5347,-3.12395e-06,-76.4664,-3.88417e-06,0,0,mongenerator-battery_bus_fault
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
266,0.0,29.8383,8.43878e-05,29.5204,0.000188243,29.9319,4.63261e-05,0,0,mongenerator-battery_bus_fault
267,0.0,51.8694,0.000340623,51.3224,0.00042506,52.0306,0.000211578,0,0,mongenerator-battery_bus_fault
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-battery_bus_fault
273,0.0,-109.274,-1.47967e-05,-109.455,-6.66934e-06,-109.688,-7.84193e-06,0,0,mongenerator-battery_bus_fault
