hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Name,Q3(kvar),P4(kW),Q4(kvar)
1,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
2,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
3,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
4,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
5,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
6,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
7,0.0,,-0.00022318400000000002,-2.0058,0.0,,mongenerator-battery_646,,,
8,0.0,,2.43354e-05,-10.1505,0.0,,mongenerator-battery_646,,,
9,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
10,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
11,0.0,,9.17609e-07,3.6201199999999996,0.0,,mongenerator-battery_646,,,
12,0.0,,-6.291649999999999e-06,32.4166,0.0,,mongenerator-battery_646,,,
13,0.0,,-0.00011818600000000001,-3.3494599999999997,0.0,,mongenerator-battery_646,,,
14,0.0,,0.000211145,3.76661,0.0,,mongenerator-battery_646,,,
15,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
16,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
17,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
18,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
19,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
20,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
21,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
22,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
23,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
24,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
25,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
26,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
27,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
28,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
29,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
30,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
31,0.0,,-0.00146158,-13.6775,0.0,,mongenerator-battery_646,,,
32,0.0,,1.07132e-05,2.8932,0.0,,mongenerator-battery_646,,,
33,0.0,,0.000303562,-21.3397,0.0,,mongenerator-battery_646,,,
34,0.0,,3.1197e-05,7.2492,0.0,,mongenerator-battery_646,,,
35,0.0,,-7.61194e-05,26.1698,0.0,,mongenerator-battery_646,,,
36,0.0,,0.000256773,-24.7532,0.0,,mongenerator-battery_646,,,
