hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Name,Q3(kvar),P4(kW),Q4(kvar)
1,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
2,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
3,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
4,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
5,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
6,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
7,0.0,,2.60024e-07,-2.00578,0.0,,mongenerator-battery_646,,,
8,0.0,,-1.28483e-06,-10.1504,0.0,,mongenerator-battery_646,,,
9,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
10,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
11,0.0,,2.28414e-07,3.6201199999999996,0.0,,mongenerator-battery_646,,,
12,0.0,,3.65261e-06,32.4166,0.0,,mongenerator-battery_646,,,
13,0.0,,-5.954919999999999e-07,-3.34945,0.0,,mongenerator-battery_646,,,
14,0.0,,3.3157999999999997e-06,3.76681,0.0,,mongenerator-battery_646,,,
15,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
16,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
17,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
18,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
19,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
20,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
21,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
22,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
23,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
24,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
25,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
26,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
27,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
28,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
29,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
30,0.0,,0.0,0.0,0.0,,mongenerator-battery_646,,,
31,0.0,,-6.752919999999999e-06,-13.6766,0.0,,mongenerator-battery_646,,,
32,0.0,,1.1847500000000001e-07,2.89318,0.0,,mongenerator-battery_646,,,
33,0.0,,-3.30236e-06,-21.3399,0.0,,mongenerator-battery_646,,,
34,0.0,,1.50358e-06,7.249160000000001,0.0,,mongenerator-battery_646,,,
35,0.0,,-6.17677e-06,26.1699,0.0,,mongenerator-battery_646,,,
36,0.0,,2.79594e-06,-24.7533,0.0,,mongenerator-battery_646,,,
